list_name,name,label::English,label::Arabic,filter,
cluster,cluster_location_id_0357,0357 (Al Qahira-307),0357 (Al Qahira-307),baghdad,
cluster,cluster_location_id_0358,0358 (Hay Al Rabee-332),0358 (Hay Al Rabee-332),baghdad,
cluster,cluster_location_id_0359,0359 (Al Shamasiyah-320),0359 (Al Shamasiyah-320),baghdad,
cluster,cluster_location_id_0360,0360 (Al Shamasiyah-316),0360 (Al Shamasiyah-316),baghdad,
cluster,cluster_location_id_0361,0361 (Bob Al Sham-388),0361 (Bob Al Sham-388),baghdad,
cluster,cluster_location_id_0362,0362 (Hay Al Rabee-340),0362 (Hay Al Rabee-340),baghdad,
cluster,cluster_location_id_0363,0363 (Hay Al Rabee-342),0363 (Hay Al Rabee-342),baghdad,
cluster,cluster_location_id_0364,0364 (Hay Ur-325),0364 (Hay Ur-325),baghdad,
cluster,cluster_location_id_0365,0365 (Baghdad Al Jadidia-723),0365 (Baghdad Al Jadidia-723),baghdad,
cluster,cluster_location_id_0366,0366 (Baghdad Al Jadidia-725),0366 (Baghdad Al Jadidia-725),baghdad,
cluster,cluster_location_id_0367,0367 (Al Karada-905),0367 (Al Karada-905),baghdad,
cluster,cluster_location_id_0368,0368 (Al Mashtal-731),0368 (Al Mashtal-731),baghdad,
cluster,cluster_location_id_0369,0369 (Al Mashtal-735),0369 (Al Mashtal-735),baghdad,
cluster,cluster_location_id_0370,0370 (Al Mashtal-751),0370 (Al Mashtal-751),baghdad,
cluster,cluster_location_id_0371,0371 (Al Nidhal-103),0371 (Al Nidhal-103),baghdad,
cluster,cluster_location_id_0372,0372 (Al Rasheed-112),0372 (Al Rasheed-112),baghdad,
cluster,cluster_location_id_0373,0373 (Al Riyadh-910),0373 (Al Riyadh-910),baghdad,
cluster,cluster_location_id_0374,0374 (Al Zaafaranyah-965),0374 (Al Zaafaranyah-965),baghdad,
cluster,cluster_location_id_0375,0375 (Al Maamil-781),0375 (Al Maamil-781),baghdad,
cluster,cluster_location_id_0376,0376 (Ahmed Al Hamid village),0376 (Ahmed Al Hamid village),baghdad,
cluster,cluster_location_id_0377,0377 (Sabea Al Buor-14000),0377 (Sabea Al Buor-14000),baghdad,
cluster,cluster_location_id_0378,0378 (Sabea Al Buor-8000),0378 (Sabea Al Buor-8000),baghdad,
cluster,cluster_location_id_0379,0379 (Al Ahnaf-Al Rakia Fadel village),0379 (Al Ahnaf-Al Rakia Fadel village),baghdad,
cluster,cluster_location_id_0380,0380 (North Al Kadhimia-447),0380 (North Al Kadhimia-447),baghdad,
cluster,cluster_location_id_0381,0381 (Al Forat-893),0381 (Al Forat-893),baghdad,
cluster,cluster_location_id_0382,0382 (Al Ghazaliya-649),0382 (Al Ghazaliya-649),baghdad,
cluster,cluster_location_id_0383,0383 (Al Ghazaliya-665),0383 (Al Ghazaliya-665),baghdad,
cluster,cluster_location_id_0384,0384 (Al Ghazaliya-681),0384 (Al Ghazaliya-681),baghdad,
cluster,cluster_location_id_0385,0385 (Al Iskan(Al Masfi)-822),0385 (Al Iskan(Al Masfi)-822),baghdad,
cluster,cluster_location_id_0386,0386 (Al Jazaer-818),0386 (Al Jazaer-818),baghdad,
cluster,cluster_location_id_0387,0387 (Al Jazera-808),0387 (Al Jazera-808),baghdad,
cluster,cluster_location_id_0388,0388 (Al Mutanbi-603),0388 (Al Mutanbi-603),baghdad,
cluster,cluster_location_id_0389,0389 (Al Raie 861),0389 (Al Raie 861),baghdad,
cluster,cluster_location_id_0390,0390 (Al Toma(Al Masfi)-826),0390 (Al Toma(Al Masfi)-826),baghdad,
cluster,cluster_location_id_0391,0391 (Al Yarmouk-610),0391 (Al Yarmouk-610),baghdad,
cluster,cluster_location_id_0392,0392 (Al Radwania),0392 (Al Radwania),baghdad,
cluster,cluster_location_id_0393,0393 (Al Amerya-632),0393 (Al Amerya-632),baghdad,
cluster,cluster_location_id_0394,0394 (Al Amerya-636),0394 (Al Amerya-636),baghdad,
cluster,cluster_location_id_0395,0395 (Al Amerya-638),0395 (Al Amerya-638),baghdad,
cluster,cluster_location_id_0396,0396 (Hay Al Adil-657),0396 (Hay Al Adil-657),baghdad,
cluster,cluster_location_id_0397,0397 (Al Karkh-212),0397 (Al Karkh-212),baghdad,
cluster,cluster_location_id_0398,0398 (14 Tamooz),0398 (14 Tamooz),baghdad,
cluster,cluster_location_id_0399,0399 (Al Latefia-Al Qadessia),0399 (Al Latefia-Al Qadessia),baghdad,
cluster,cluster_location_id_0400,0400 (Hay Al-Askary),0400 (Hay Al-Askary),baghdad,
cluster,cluster_location_id_0401,0401 (Kilo 18),0401 (Kilo 18),baghdad,
cluster,cluster_location_id_0402,0402 (Hay Al-Rubaiy-204),0402 (Hay Al-Rubaiy-204),baghdad,
cluster,cluster_location_id_0403,0403 (Dereia w Um Mahar),0403 (Dereia w Um Mahar),baghdad,
cluster,cluster_location_id_0404,0404 (Hay Al Mazraa),0404 (Hay Al Mazraa),baghdad,
cluster,cluster_location_id_0405,0405 (Hay Al Zuhoor),0405 (Hay Al Zuhoor),baghdad,
cluster,cluster_location_id_0406,0406 (Sader Al Yousfiya),0406 (Sader Al Yousfiya),baghdad,
cluster,cluster_location_id_0407,0407 (Shaka-3),0407 (Shaka-3),baghdad,
cluster,cluster_location_id_0408,0408 (Faheel Am Al Jaeer village ),0408 (Faheel Am Al Jaeer village ),baghdad,
cluster,cluster_location_id_0409,0409 (Hay Al Dobat(Al kragolyia)),0409 (Hay Al Dobat(Al kragolyia)),baghdad,
cluster,cluster_location_id_0410,0410 (Hay Al Shuhada(Al kragolyia)),0410 (Hay Al Shuhada(Al kragolyia)),baghdad,
cluster,cluster_location_id_0411,0411 (Albo Awasj village),0411 (Albo Awasj village),baghdad,
cluster,cluster_location_id_0412,0412 (Al Azam village-Mukhata 17),0412 (Al Azam village-Mukhata 17),baghdad,
cluster,cluster_location_id_0413,0413 (Al Azez Al Ghaffar-(Al Jomblatiya Southern)),0413 (Al Azez Al Ghaffar-(Al Jomblatiya Southern)),baghdad,
cluster,cluster_location_id_0414,0414 (Al Motokal village-(Al Jomblatiya Northern)),0414 (Al Motokal village-(Al Jomblatiya Northern)),baghdad,
cluster,cluster_location_id_0415,0415 (Al Abraar village-(Al Jomblatiya Northern)),0415 (Al Abraar village-(Al Jomblatiya Northern)),baghdad,
cluster,cluster_location_id_0416,0416 (Al Forat l village-(Al Harkawi Southern)),0416 (Al Forat l village-(Al Harkawi Southern)),baghdad,
cluster,cluster_location_id_0417,0417 (Albu Moufarrej Village),0417 (Albu Moufarrej Village),baghdad,
cluster,cluster_location_id_0418,0418 (Killo-5),0418 (Killo-5),baghdad,
cluster,cluster_location_id_0419,0419 (Al Khadraa village),0419 (Al Khadraa village),baghdad,
cluster,cluster_location_id_0420,0420 (Al Rawad),0420 (Al Rawad),baghdad,
cluster,cluster_location_id_0421,0421 (Al-Abayechi-1),0421 (Al-Abayechi-1),baghdad,
cluster,cluster_location_id_0422,0422 (Hai Al Qadessia-1),0422 (Hai Al Qadessia-1),baghdad,
cluster,cluster_location_id_0423,0423 (Hai Al Wehda),0423 (Hai Al Wehda),baghdad,
cluster,cluster_location_id_0424,0424 (Nadeem-1 Village),0424 (Nadeem-1 Village),baghdad,
cluster,cluster_location_id_0425,0425 (14 Abar village 5),0425 (14 Abar village 5),baghdad,
cluster,cluster_location_id_0426,0426 (Jasim Mohamed Khalf villge),0426 (Jasim Mohamed Khalf villge),baghdad,
cluster,cluster_location_id_0427,0427 (Alo Khtaia village),0427 (Alo Khtaia village),baghdad,
cluster,cluster_location_id_0428,0428 (7 Mijman-Tal al Tassa village),0428 (7 Mijman-Tal al Tassa village),baghdad,
cluster,cluster_location_id_0429,0429 (15 Masaaod-Al Anaz village),0429 (15 Masaaod-Al Anaz village),baghdad,
cluster,cluster_location_id_0430,0430 (Al Ghalbiya),0430 (Al Ghalbiya),diyala,
cluster,cluster_location_id_0431,0431 (Al Gserin Village),0431 (Al Gserin Village),diyala,
cluster,cluster_location_id_0432,0432 (Markaz Al Khalis),0432 (Markaz Al Khalis),diyala,
cluster,cluster_location_id_0433,0433 (Al Mohandseen Alzraeen Village),0433 (Al Mohandseen Alzraeen Village),diyala,
cluster,cluster_location_id_0434,0434 (Al Sindiyah village),0434 (Al Sindiyah village),diyala,
cluster,cluster_location_id_0435,0435 (Al-Sadah Village),0435 (Al-Sadah Village),diyala,
cluster,cluster_location_id_0436,0436 (Arab Hafedh Village),0436 (Arab Hafedh Village),diyala,
cluster,cluster_location_id_0437,0437 (Arab Shanon),0437 (Arab Shanon),diyala,
cluster,cluster_location_id_0438,0438 (Dawod Al-Salom village),0438 (Dawod Al-Salom village),diyala,
cluster,cluster_location_id_0439,0439 (Markaz Hibhib),0439 (Markaz Hibhib),diyala,
cluster,cluster_location_id_0440,0440 (Hibhib-Al Asry Qtr),0440 (Hibhib-Al Asry Qtr),diyala,
cluster,cluster_location_id_0441,0441 (Hibhib-Al Shohadaa Qtr),0441 (Hibhib-Al Shohadaa Qtr),diyala,
cluster,cluster_location_id_0442,0442 (Hibhib-Hay Al Resala),0442 (Hibhib-Hay Al Resala),diyala,
cluster,cluster_location_id_0443,0443 (Jadidat Al Shat village),0443 (Jadidat Al Shat village),diyala,
cluster,cluster_location_id_0444,0444 (Saif Saad Qtr),0444 (Saif Saad Qtr),diyala,
cluster,cluster_location_id_0445,0445 (Al Aqssa Village),0445 (Al Aqssa Village),diyala,
cluster,cluster_location_id_0446,0446 (Bizayiz Sherwin Village),0446 (Bizayiz Sherwin Village),diyala,
cluster,cluster_location_id_0447,0447 (Habib Al Abdulla Village),0447 (Habib Al Abdulla Village),diyala,
cluster,cluster_location_id_0448,0448 (Dalli Abass-The Old Qtr),0448 (Dalli Abass-The Old Qtr),diyala,
cluster,cluster_location_id_0449,0449 (Dalli Abass-Al Rasheed Qtr),0449 (Dalli Abass-Al Rasheed Qtr),diyala,
cluster,cluster_location_id_0450,0450 (Mohammed Ali Village),0450 (Mohammed Ali Village),diyala,
cluster,cluster_location_id_0451,0451 (Ein Layla village),0451 (Ein Layla village),diyala,
cluster,cluster_location_id_0452,0452 (Mansouriyat Al Gabal),0452 (Mansouriyat Al Gabal),diyala,
cluster,cluster_location_id_0453,0453 (Al Idhem Center),0453 (Al Idhem Center),diyala,
cluster,cluster_location_id_0454,0454 (Albo Sarah Village),0454 (Albo Sarah Village),diyala,
cluster,cluster_location_id_0455,0455 (Albo Baker),0455 (Albo Baker),diyala,
cluster,cluster_location_id_0456,0456 (Al Aali Village),0456 (Al Aali Village),diyala,
cluster,cluster_location_id_0457,0457 (A Hammadi Village),0457 (A Hammadi Village),diyala,
cluster,cluster_location_id_0458,0458 (Al Igaidat Village),0458 (Al Igaidat Village),diyala,
cluster,cluster_location_id_0459,0459 (Al Lihayb Village),0459 (Al Lihayb Village),diyala,
cluster,cluster_location_id_0460,0460 (Al Shekha Village),0460 (Al Shekha Village),diyala,
cluster,cluster_location_id_0461,0461 (Al Somood Qtr),0461 (Al Somood Qtr),diyala,
cluster,cluster_location_id_0462,0462 (AlTaiha Qtr),0462 (AlTaiha Qtr),diyala,
cluster,cluster_location_id_0463,0463 (Al Tinaira Village),0463 (Al Tinaira Village),diyala,
cluster,cluster_location_id_0464,0464 (Al Mataar Qtr),0464 (Al Mataar Qtr),diyala,
cluster,cluster_location_id_0465,0465 (Hembes Village),0465 (Hembes Village),diyala,
cluster,cluster_location_id_0466,0466 (Imam Talib Village),0466 (Imam Talib Village),diyala,
cluster,cluster_location_id_0467,0467 (Nofal village),0467 (Nofal village),diyala,
cluster,cluster_location_id_0468,0468 (Al Bayat Village),0468 (Al Bayat Village),diyala,
cluster,cluster_location_id_0469,0469 (Al Mahata Village),0469 (Al Mahata Village),diyala,
cluster,cluster_location_id_0470,0470 (Markaz Al Abara),0470 (Markaz Al Abara),diyala,
cluster,cluster_location_id_0471,0471 (Al Gatoon-Al Mujama Qtr),0471 (Al Gatoon-Al Mujama Qtr),diyala,
cluster,cluster_location_id_0472,0472 (Al Gatoon-Al rahma),0472 (Al Gatoon-Al rahma),diyala,
cluster,cluster_location_id_0473,0473 (Al Mafraq),0473 (Al Mafraq),diyala,
cluster,cluster_location_id_0474,0474 (Al Rasool Qtr),0474 (Al Rasool Qtr),diyala,
cluster,cluster_location_id_0475,0475 (Al Tahreer),0475 (Al Tahreer),diyala,
cluster,cluster_location_id_0476,0476 (Al-Swamra village),0476 (Al-Swamra village),diyala,
cluster,cluster_location_id_0477,0477 (Buhriz-Al-Asri Qtr),0477 (Buhriz-Al-Asri Qtr),diyala,
cluster,cluster_location_id_0478,0478 (Al Intesar-1 Qtr),0478 (Al Intesar-1 Qtr),diyala,
cluster,cluster_location_id_0479,0479 (Al Salam Qtr),0479 (Al Salam Qtr),diyala,
cluster,cluster_location_id_0480,0480 (Al-Mualimeen-Shahid wadah Qtr),0480 (Al-Mualimeen-Shahid wadah Qtr),diyala,
cluster,cluster_location_id_0481,0481 (Markaz Kanaan),0481 (Markaz Kanaan),diyala,
cluster,cluster_location_id_0482,0482 (Sesbana Village),0482 (Sesbana Village),diyala,
cluster,cluster_location_id_0483,0483 (Mohamed sakran),0483 (Mohamed sakran),diyala,
cluster,cluster_location_id_0484,0484 (Al Bazaniya village),0484 (Al Bazaniya village),diyala,
cluster,cluster_location_id_0485,0485 (Al-Ramaila Village),0485 (Al-Ramaila Village),diyala,
cluster,cluster_location_id_0486,0486 (Dur Mandiliy Qtr),0486 (Dur Mandiliy Qtr),diyala,
cluster,cluster_location_id_0487,0487 (Hay Al Bakir),0487 (Hay Al Bakir),diyala,
cluster,cluster_location_id_0488,0488 (Markaz Mandali),0488 (Markaz Mandali),diyala,
cluster,cluster_location_id_0489,0489 (alkubeah small village),0489 (alkubeah small village),diyala,
cluster,cluster_location_id_0490,0490 (Bakhtiari Qtr),0490 (Bakhtiari Qtr),diyala,
cluster,cluster_location_id_0491,0491 (Alshortah Qtr),0491 (Alshortah Qtr),diyala,
cluster,cluster_location_id_0492,0492 (Markaz Jabara),0492 (Markaz Jabara),diyala,
cluster,cluster_location_id_0493,0493 (Khozifah village),0493 (Khozifah village),diyala,
cluster,cluster_location_id_0494,0494 (Rapren-2 Qtr),0494 (Rapren-2 Qtr),diyala,
cluster,cluster_location_id_0495,0495 (Sirwan Qtr),0495 (Sirwan Qtr),diyala,
cluster,cluster_location_id_0496,0496 (Tula Frosh Qtr),0496 (Tula Frosh Qtr),diyala,
cluster,cluster_location_id_0497,0497 (Zurab village),0497 (Zurab village),diyala,
cluster,cluster_location_id_0498,0498 (Al Husaini Village),0498 (Al Husaini Village),diyala,
cluster,cluster_location_id_0499,0499 (Banmil-2 Qtr),0499 (Banmil-2 Qtr),diyala,
cluster,cluster_location_id_0500,0500 (Agha and Khalifa),0500 (Agha and Khalifa),diyala,
cluster,cluster_location_id_0501,0501 (Said Ahmed Village),0501 (Said Ahmed Village),diyala,
cluster,cluster_location_id_0502,0502 (17Tamooz Qtr),0502 (17Tamooz Qtr),diyala,
cluster,cluster_location_id_0503,0503 (Al Rabe Al Thaniya Qtr),0503 (Al Rabe Al Thaniya Qtr),diyala,
cluster,cluster_location_id_0504,0504 (Al Shuhada Qtr),0504 (Al Shuhada Qtr),diyala,
cluster,cluster_location_id_0505,0505 (Al Jamahir Qtr),0505 (Al Jamahir Qtr),diyala,
cluster,cluster_location_id_0506,0506 (Alkhadra Qtr Sector 2),0506 (Alkhadra Qtr Sector 2),diyala,
cluster,cluster_location_id_0507,0507 (Al Oroba Qtr Sector 3),0507 (Al Oroba Qtr Sector 3),diyala,
cluster,cluster_location_id_0508,0508 (Al Jamahir Qtr Sector 4),0508 (Al Jamahir Qtr Sector 4),diyala,
cluster,cluster_location_id_0509,0509 (Al Jamahir Qtr Sector 6),0509 (Al Jamahir Qtr Sector 6),diyala,
cluster,cluster_location_id_0510,0510 (Al Shuhada Qtr Sector 2),0510 (Al Shuhada Qtr Sector 2),diyala,
cluster,cluster_location_id_0511,0511 (Al Shuhada Qtr Sector 3),0511 (Al Shuhada Qtr Sector 3),diyala,
cluster,cluster_location_id_0512,0512 (Al Shuhada Qtr Sector 6),0512 (Al Shuhada Qtr Sector 6),diyala,
cluster,cluster_location_id_0513,0513 (Al Wehdaa Qtr Sector 4),0513 (Al Wehdaa Qtr Sector 4),diyala,
cluster,cluster_location_id_0514,0514 (Al Ummal Qtr),0514 (Al Ummal Qtr),diyala,
cluster,cluster_location_id_0515,0515 (Qaratappa),0515 (Qaratappa),diyala,
cluster,cluster_location_id_0516,0516 (awbrey),0516 (awbrey),diyala,
cluster,cluster_location_id_0517,0517 (emam mohammed),0517 (emam mohammed),diyala,
cluster,cluster_location_id_0518,0518 (raparin),0518 (raparin),diyala,
cluster,cluster_location_id_0519,0519 (azadi),0519 (azadi),diyala,
cluster,cluster_location_id_0520,0520 (sar qala),0520 (sar qala),diyala,
cluster,cluster_location_id_0521,0521 (shahidan),0521 (shahidan),diyala,
cluster,cluster_location_id_0522,0522 (Al-Hindiya-Hay Al-Amel),0522 (Al-Hindiya-Hay Al-Amel),kerbala,
cluster,cluster_location_id_0523,0523 (Kareat al jubur),0523 (Kareat al jubur),kerbala,
cluster,cluster_location_id_0524,0524 (Mantakat Al hnedea),0524 (Mantakat Al hnedea),kerbala,
cluster,cluster_location_id_0525,0525 (Al abodea),0525 (Al abodea),kerbala,
cluster,cluster_location_id_0526,0526 (Al Jedar Al Gharbi),0526 (Al Jedar Al Gharbi),kerbala,
cluster,cluster_location_id_0527,0527 (Albu Zagam),0527 (Albu Zagam),kerbala,
cluster,cluster_location_id_0528,0528 (Al-Jadwal Al-Ghrabi-Al Askary),0528 (Al-Jadwal Al-Ghrabi-Al Askary),kerbala,
cluster,cluster_location_id_0529,0529 (Al-Khayrat),0529 (Al-Khayrat),kerbala,
cluster,cluster_location_id_0530,0530 (Al Askary-Al haidery),0530 (Al Askary-Al haidery),kerbala,
cluster,cluster_location_id_0531,0531 (Al Fadha),0531 (Al Fadha),kerbala,
cluster,cluster_location_id_0532,0532 (Sumer 1),0532 (Sumer 1),kerbala,
cluster,cluster_location_id_0533,0533 (Al Amam Al Montadar),0533 (Al Amam Al Montadar),kerbala,
cluster,cluster_location_id_0534,0534 (Al Kaim),0534 (Al Kaim),kerbala,
cluster,cluster_location_id_0535,0535 (Al Qadissiya 2),0535 (Al Qadissiya 2),kerbala,
cluster,cluster_location_id_0536,0536 (Al Rawdhatain),0536 (Al Rawdhatain),kerbala,
cluster,cluster_location_id_0537,0537 (Al Sahrawy Al Mazarea),0537 (Al Sahrawy Al Mazarea),kerbala,
cluster,cluster_location_id_0538,0538 (Al Wand Al Mustajad),0538 (Al Wand Al Mustajad),kerbala,
cluster,cluster_location_id_0539,0539 (Al-Abrahmeiah (Al hafed)),0539 (Al-Abrahmeiah (Al hafed)),kerbala,
cluster,cluster_location_id_0540,0540 (Al-kakaeiah Al-Sharkeiah),0540 (Al-kakaeiah Al-Sharkeiah),kerbala,
cluster,cluster_location_id_0541,0541 (Al-Rafedeen),0541 (Al-Rafedeen),kerbala,
cluster,cluster_location_id_0542,0542 (Al-Safiya 2),0542 (Al-Safiya 2),kerbala,
cluster,cluster_location_id_0543,0543 (Badat Aswad),0543 (Badat Aswad),kerbala,
cluster,cluster_location_id_0544,0544 (Hay Al-Abbas),0544 (Hay Al-Abbas),kerbala,
cluster,cluster_location_id_0545,0545 (Hay al-tahady),0545 (Hay al-tahady),kerbala,
cluster,cluster_location_id_0546,0546 (Kantraat Al Salam),0546 (Kantraat Al Salam),kerbala,
cluster,cluster_location_id_0547,0547 (Al-hadi),0547 (Al-hadi),kerbala,
cluster,cluster_location_id_0548,0548 (Mulhaq Al-Intisar),0548 (Mulhaq Al-Intisar),kerbala,
cluster,cluster_location_id_0549,0549 (Um Al Banen Village),0549 (Um Al Banen Village),kerbala,
cluster,cluster_location_id_0550,0550 (Hay al mostafa),0550 (Hay al mostafa),kerbala,
cluster,cluster_location_id_0551,0551 (Al Muamnen(Elegal)),0551 (Al Muamnen(Elegal)),kerbala,
cluster,cluster_location_id_0552,0552 (Al-zab),0552 (Al-zab),kirkuk,
cluster,cluster_location_id_0553,0553 (Helwa Olia),0553 (Helwa Olia),kirkuk,
cluster,cluster_location_id_0554,0554 (Hilwa middle),0554 (Hilwa middle),kirkuk,
cluster,cluster_location_id_0555,0555 (Qadissiya-101),0555 (Qadissiya-101),kirkuk,
cluster,cluster_location_id_0556,0556 (Shamitt Village),0556 (Shamitt Village),kirkuk,
cluster,cluster_location_id_0557,0557 (Al-Abassy center),0557 (Al-Abassy center),kirkuk,
cluster,cluster_location_id_0558,0558 (Al-Khatoonia),0558 (Al-Khatoonia),kirkuk,
cluster,cluster_location_id_0559,0559 (Hawd Sittah village),0559 (Hawd Sittah village),kirkuk,
cluster,cluster_location_id_0560,0560 (Namisa Village),0560 (Namisa Village),kirkuk,
cluster,cluster_location_id_0561,0561 (Shamllan village),0561 (Shamllan village),kirkuk,
cluster,cluster_location_id_0562,0562 (Digail Village),0562 (Digail Village),kirkuk,
cluster,cluster_location_id_0563,0563 (Hay Al-Nasir ( Hawija )),0563 (Hay Al-Nasir ( Hawija )),kirkuk,
cluster,cluster_location_id_0564,0564 (Braij village),0564 (Braij village),kirkuk,
cluster,cluster_location_id_0565,0565 (Al Manzala Village),0565 (Al Manzala Village),kirkuk,
cluster,cluster_location_id_0566,0566 (Fareeq Awa),0566 (Fareeq Awa),kirkuk,
cluster,cluster_location_id_0567,0567 (Hay Al Motajawizeen),0567 (Hay Al Motajawizeen),kirkuk,
cluster,cluster_location_id_0568,0568 (Hay Ashti),0568 (Hay Ashti),kirkuk,
cluster,cluster_location_id_0569,0569 (Laylan-Al Abadat village),0569 (Laylan-Al Abadat village),kirkuk,
cluster,cluster_location_id_0570,0570 (Laylan-Bash Bulaq village),0570 (Laylan-Bash Bulaq village),kirkuk,
cluster,cluster_location_id_0571,0571 (Taza-Omer Bin Khattab),0571 (Taza-Omer Bin Khattab),kirkuk,
cluster,cluster_location_id_0572,0572 (Arab Koy village),0572 (Arab Koy village),kirkuk,
cluster,cluster_location_id_0573,0573 (Hay Gulan),0573 (Hay Gulan),kirkuk,
cluster,cluster_location_id_0574,0574 (Khaled bin Waleed village),0574 (Khaled bin Waleed village),kirkuk,
cluster,cluster_location_id_0575,0575 (Wahda village),0575 (Wahda village),kirkuk,
cluster,cluster_location_id_0576,0576 (Saad Bin Waqqas village),0576 (Saad Bin Waqqas village),kirkuk,
cluster,cluster_location_id_0577,0577 (Hay Al-Salam ( Daquq )),0577 (Hay Al-Salam ( Daquq )),kirkuk,
cluster,cluster_location_id_0578,0578 (Hay Klisa 1),0578 (Hay Klisa 1),kirkuk,
cluster,cluster_location_id_0579,0579 (Hay Nawroz ( Daquq)),0579 (Hay Nawroz ( Daquq)),kirkuk,
cluster,cluster_location_id_0580,0580 (Hay Runaki / Daquq),0580 (Hay Runaki / Daquq),kirkuk,
cluster,cluster_location_id_0581,0581 (Al Faylaq-Mahala 5),0581 (Al Faylaq-Mahala 5),kirkuk,
cluster,cluster_location_id_0582,0582 (Al Tadamon(Hawkari)),0582 (Al Tadamon(Hawkari)),kirkuk,
cluster,cluster_location_id_0583,0583 (Al Takhi Village),0583 (Al Takhi Village),kirkuk,
cluster,cluster_location_id_0584,0584 (Amal al shaabi),0584 (Amal al shaabi),kirkuk,
cluster,cluster_location_id_0585,0585 (Bajwan),0585 (Bajwan),kirkuk,
cluster,cluster_location_id_0586,0586 (Darwaza),0586 (Darwaza),kirkuk,
cluster,cluster_location_id_0587,0587 (Hay 1 Athar),0587 (Hay 1 Athar),kirkuk,
cluster,cluster_location_id_0588,0588 (Hay Adan),0588 (Hay Adan),kirkuk,
cluster,cluster_location_id_0589,0589 (Hay Al Hamzali),0589 (Hay Al Hamzali),kirkuk,
cluster,cluster_location_id_0590,0590 (Hay Al Jamia-Mahalla 622),0590 (Hay Al Jamia-Mahalla 622),kirkuk,
cluster,cluster_location_id_0591,0591 (Hay Al-Khadraa),0591 (Hay Al-Khadraa),kirkuk,
cluster,cluster_location_id_0592,0592 (Hay Al-Sinay),0592 (Hay Al-Sinay),kirkuk,
cluster,cluster_location_id_0593,0593 (Hay Al-Urooba),0593 (Hay Al-Urooba),kirkuk,
cluster,cluster_location_id_0594,0594 (Hay Al-Zawraa),0594 (Hay Al-Zawraa),kirkuk,
cluster,cluster_location_id_0595,0595 (Hay Arafah 201),0595 (Hay Arafah 201),kirkuk,
cluster,cluster_location_id_0596,0596 (Hay Azadi),0596 (Hay Azadi),kirkuk,
cluster,cluster_location_id_0597,0597 (Panja Ali),0597 (Panja Ali),kirkuk,
cluster,cluster_location_id_0598,0598 (Qaryat Tobzawa),0598 (Qaryat Tobzawa),kirkuk,
cluster,cluster_location_id_0599,0599 (Rahim Awa),0599 (Rahim Awa),kirkuk,
cluster,cluster_location_id_0600,0600 (Runaki),0600 (Runaki),kirkuk,
cluster,cluster_location_id_0601,0601 (Sary Kahya),0601 (Sary Kahya),kirkuk,
cluster,cluster_location_id_0602,0602 (Sayada village),0602 (Sayada village),kirkuk,
cluster,cluster_location_id_0603,0603 (Tiseen),0603 (Tiseen),kirkuk,
cluster,cluster_location_id_0604,0604 (Hay Al Ertiqaa),0604 (Hay Al Ertiqaa),kirkuk,
cluster,cluster_location_id_0605,0605 (Al-Qadisssiya(Rabareen) first),0605 (Al-Qadisssiya(Rabareen) first),kirkuk,
cluster,cluster_location_id_0606,0606 (Al-Qadisssiya(Rabareen) seconad),0606 (Al-Qadisssiya(Rabareen) seconad),kirkuk,
cluster,cluster_location_id_0607,0607 (Hay Al-Askary 2),0607 (Hay Al-Askary 2),kirkuk,
cluster,cluster_location_id_0608,0608 (Karha Rufaiaa village),0608 (Karha Rufaiaa village),kirkuk,
cluster,cluster_location_id_0609,0609 (Altun Kupri Center),0609 (Altun Kupri Center),kirkuk,
cluster,cluster_location_id_0610,0610 (Hay Al Muaasker),0610 (Hay Al Muaasker),kirkuk,
cluster,cluster_location_id_0611,0611 (Hay Al Tanak),0611 (Hay Al Tanak),kirkuk,
cluster,cluster_location_id_0612,0612 (Hay Al-Shuhadaa),0612 (Hay Al-Shuhadaa),kirkuk,
cluster,cluster_location_id_0613,0613 (Qashqaiyah village),0613 (Qashqaiyah village),kirkuk,
cluster,cluster_location_id_0614,0614 (Qutan village),0614 (Qutan village),kirkuk,
cluster,cluster_location_id_0615,0615 (Hay Kurdistan),0615 (Hay Kurdistan),kirkuk,
cluster,cluster_location_id_0616,0616 (Hay Rabareen),0616 (Hay Rabareen),kirkuk,
cluster,cluster_location_id_0617,0617 (Hay Diyarbakir),0617 (Hay Diyarbakir),kirkuk,
cluster,cluster_location_id_0618,0618 (Akre),0618 (Akre),ninewa,
cluster,cluster_location_id_0619,0619 (Amyan),0619 (Amyan),ninewa,
cluster,cluster_location_id_0620,0620 (Banasur),0620 (Banasur),ninewa,
cluster,cluster_location_id_0621,0621 (Bardarash),0621 (Bardarash),ninewa,
cluster,cluster_location_id_0622,0622 (Daratu),0622 (Daratu),ninewa,
cluster,cluster_location_id_0623,0623 (Kalak),0623 (Kalak),ninewa,
cluster,cluster_location_id_0624,0624 (Khalilkan),0624 (Khalilkan),ninewa,
cluster,cluster_location_id_0625,0625 (Roviya),0625 (Roviya),ninewa,
cluster,cluster_location_id_0626,0626 (Husseini),0626 (Husseini),ninewa,
cluster,cluster_location_id_0627,0627 (Yakmala),0627 (Yakmala),ninewa,
cluster,cluster_location_id_0628,0628 (Zangal),0628 (Zangal),ninewa,
cluster,cluster_location_id_0629,0629 (Markaz Baaj),0629 (Markaz Baaj),ninewa,
